poi_id,name,latitude,longitude,poi_type,category_detail,vibe,avg_cost,simulated_rating,dwell_time_minutes,popularity_score,opening_time,closing_time,time_block_suitability,is_central
183,Siêu Thị Online Annam Gourmet,10.7767779,106.7050958,Shopping_Commerce,shop:supermarket,Local,90021,4.38,34,0.766,06:00,22:00,"morning,afternoon,evening",True
184,Quán Bar Hien & Bob's Place,10.776411,106.7051036,Food_Dining,bar,Party,336850,3.94,38,0.746,18:00,02:00,night,True
185,Pizza Hut,10.7972201,106.6907929,Food_Dining,restaurant:pizza,Chill,376095,3.95,94,0.355,07:00,23:00,"afternoon,evening",False
186,Nhà Hàng Sumo BBQ,10.797523,106.689728,Food_Dining,restaurant,Chill,196697,4.7,118,0.357,07:00,23:00,"afternoon,evening",False
187,Cà Phê Phố Nhỏ,10.7943062,106.7412085,Food_Dining,cafe,Chill,51832,4.09,31,0.328,07:00,23:00,"afternoon,evening",False
188,Quán Ăn Vương Gia Tửu,10.7978659,106.6874239,Food_Dining,restaurant:vietnamese,Chill,250502,3.56,113,0.311,07:00,23:00,"afternoon,evening",False
189,Nhà Hàng Quảng Đông San Fu Lou,10.7985189,106.6874636,Food_Dining,restaurant:chinese,Chill,359561,4.13,119,0.268,07:00,23:00,"afternoon,evening",False
190,Co.op Mart,10.7864217,106.6755113,Shopping_Commerce,shop:supermarket,Local,55638,4.26,43,0.397,06:00,22:00,"morning,afternoon,evening",False
191,Cà Phê Bobby Brewers,10.7887204,106.676627,Food_Dining,cafe,Chill,105932,3.59,69,0.296,07:00,23:00,"afternoon,evening",False
192,Central Parc Bánh Mì,10.7787487,106.6985432,Food_Dining,cafe,Chill,59794,4.26,57,0.613,07:00,23:00,"afternoon,evening",True
193,Starbucks,10.7788646,106.6982455,Food_Dining,cafe,Chill,102902,4.03,62,0.746,07:00,23:00,"afternoon,evening",True
194,Nhà Hàng Blanchy Street,10.7780081,106.7038501,Food_Dining,restaurant:fusion,Chill,284246,4.29,89,0.574,07:00,23:00,"afternoon,evening",True
195,Nhà Hàng Hoa Túc,10.7783472,106.7038891,Food_Dining,restaurant,Chill,159851,4.05,74,0.773,07:00,23:00,"afternoon,evening",True
196,Nhà Hàng Le Bouchon De Saïgon,10.7803707,106.7035032,Food_Dining,restaurant:french,Chill,253157,4.58,101,0.405,07:00,23:00,"afternoon,evening",False
197,The Coffee Bean & Tea Leaf,10.7799219,106.7039841,Food_Dining,cafe,Chill,107127,4.65,72,0.66,07:00,23:00,"afternoon,evening",True
198,Nhà Hàng Khói Thơm,10.7806216,106.6901081,Food_Dining,restaurant:mexican,Chill,219744,3.94,76,0.354,07:00,23:00,"afternoon,evening",False
199,Cà Phê Terrace,10.7971795,106.6735475,Food_Dining,cafe,Chill,79215,3.56,30,0.537,07:00,23:00,"afternoon,evening",False
200,Domino's,10.7926127,106.6959584,Food_Dining,fast_food,Local,72100,4.0,21,0.338,06:00,22:00,"morning,afternoon,evening",False
201,Rạp Phim Cầu Bông,10.7919991,106.695281,Entertainment_Leisure,cinema,Family,81028,3.68,120,0.479,09:00,21:30,"morning,afternoon",False
202,Rạp Phim Văn Hoa,10.7924486,106.6938597,Entertainment_Leisure,cinema,Family,86986,4.46,120,0.4,09:00,21:30,"morning,afternoon",False
203,Nhà Thiếu Nhi Quận 1,10.7849924,106.698682,Culture_History,museum,Culture,75242,4.47,100,0.645,08:00,17:00,"morning,afternoon",False
204,Cà Phê New Day,10.7739206,106.6970944,Food_Dining,cafe,Chill,57588,3.78,85,0.611,07:00,23:00,"afternoon,evening",True
205,Cà Phê TEE,10.7969963,106.6705977,Food_Dining,cafe,Chill,50536,3.87,66,0.408,07:00,23:00,"afternoon,evening",False
206,Nhà Hàng Ciao Bella,10.7762605,106.7049669,Food_Dining,restaurant:italian_pizza,Chill,246455,3.91,93,0.753,07:00,23:00,"afternoon,evening",True
207,Cà Phê Miền Đồng Thảo,10.7972044,106.6752752,Food_Dining,cafe,Chill,115414,3.59,30,0.365,07:00,23:00,"afternoon,evening",False
208,Quán Ăn Pháp Ti Ti,10.7956297,106.6949528,Food_Dining,restaurant,Chill,360342,3.97,66,0.477,07:00,23:00,"afternoon,evening",False
209,Nhà Hàng Zanzbar,10.7759751,106.7046722,Food_Dining,restaurant,Chill,166471,3.88,109,0.561,07:00,23:00,"afternoon,evening",True
210,Nhà Hàng Skewers,10.7790115,106.7047525,Food_Dining,restaurant:mediterranean,Chill,281208,3.88,74,0.654,07:00,23:00,"afternoon,evening",True
211,Cà Phê La Dolce Vita,10.7770275,106.7022407,Food_Dining,cafe,Chill,71508,4.78,33,0.7,07:00,23:00,"afternoon,evening",True
212,Quán Bernie's,10.7793284,106.7043863,Food_Dining,bar,Party,386588,4.78,80,0.748,18:00,02:00,night,True
213,Nhà Hàng Som Tum Thai,10.7792532,106.7038786,Food_Dining,restaurant:japanese,Chill,558816,4.3,94,0.805,07:00,23:00,"afternoon,evening",True
214,Nhà Hàng Namo,10.777874,106.7037686,Food_Dining,restaurant:italian,Chill,178429,3.73,90,0.834,07:00,23:00,"afternoon,evening",True
215,Nhà Hàng Le Bourgeois,10.7768577,106.7024065,Food_Dining,restaurant,Chill,293868,4.25,75,0.769,07:00,23:00,"afternoon,evening",True
216,Trung Nguyên Coffee,10.7797937,106.7041252,Food_Dining,cafe,Chill,55320,3.96,46,0.744,07:00,23:00,"afternoon,evening",True
217,The Coffee Bean & Tea Leaf,10.7717336,106.6975733,Food_Dining,cafe,Chill,82621,4.34,56,0.786,07:00,23:00,"afternoon,evening",True
218,Cafe Mai Hương,10.7702328,106.6527066,Food_Dining,cafe,Chill,99704,4.15,82,0.38,07:00,23:00,"afternoon,evening",False
219,Nhà Hàng Hương Đồng 4,10.7942099,106.6963509,Food_Dining,restaurant,Chill,253306,4.55,115,0.294,07:00,23:00,"afternoon,evening",False
220,KFC,10.757665,106.6998702,Food_Dining,fast_food,Local,110686,4.49,38,0.385,06:00,22:00,"morning,afternoon,evening",False
221,Nhà Hàng Tokyo Deli,10.7795329,106.6865534,Food_Dining,restaurant:japanese,Chill,343604,3.72,111,0.536,07:00,23:00,"afternoon,evening",False
222,Coconut and Pumpkin,10.7527455,106.6585727,Food_Dining,cafe,Chill,53881,4.19,52,0.256,07:00,23:00,"afternoon,evening",False
223,Cà Phê Princess And The Pea,10.7749587,106.7005062,Food_Dining,cafe,Chill,102661,3.76,59,0.761,07:00,23:00,"afternoon,evening",True
224,Cà Phê Mocking Bird,10.7694751,106.7044829,Food_Dining,cafe,Chill,75083,4.51,58,0.767,07:00,23:00,"afternoon,evening",True
225,Cửa Hàng Thời Trang Huy Hoàng,10.7750496,106.7006785,Shopping_Commerce,shop:clothes,Local,53112,4.31,89,0.654,06:00,22:00,"morning,afternoon,evening",True
226,Lẩu Dê Kỳ Đồng,10.7917958,106.6972343,Food_Dining,restaurant:vietnamese,Chill,151402,4.0,79,0.358,07:00,23:00,"afternoon,evening",False
227,POI_2408595615,10.8041746,106.6644731,Culture_History,attraction,Local,94590,3.8,48,0.576,06:00,22:00,"morning,afternoon,evening",False
228,Cà Phê Cat,10.802605,106.7144217,Food_Dining,cafe,Chill,57150,4.6,54,0.386,07:00,23:00,"afternoon,evening",False
229,Siêu Thị Co.opMart - Phú Thọ,10.7708442,106.6529897,Shopping_Commerce,shop:supermarket,Local,111182,3.88,58,0.386,06:00,22:00,"morning,afternoon,evening",False
230,Nhà Hàng Lemongrass,10.7754055,106.7033338,Food_Dining,restaurant:vietnamese,Chill,215837,3.91,116,0.76,07:00,23:00,"afternoon,evening",True
231,Ốc Tý,10.7868712,106.7071606,Food_Dining,restaurant,Chill,160398,4.68,99,0.446,07:00,23:00,"afternoon,evening",False
232,Cà Phê Tutti Frutti Frozen Yogurt,10.7719303,106.6976976,Food_Dining,cafe,Chill,74975,4.77,49,0.697,07:00,23:00,"afternoon,evening",True
233,Căn Tin Thông Tin Tin Hiêu Đường Săt Sài Gòn,10.7827822,106.6768976,Food_Dining,cafe,Chill,74420,4.26,30,0.342,07:00,23:00,"afternoon,evening",False
234,KFC,10.7765304,106.6837229,Food_Dining,fast_food,Local,91707,4.32,47,0.533,06:00,22:00,"morning,afternoon,evening",False
235,Trung Nguyên Coffee,10.7826381,106.6769835,Food_Dining,cafe,Chill,94186,3.51,52,0.402,07:00,23:00,"afternoon,evening",False
236,Nhà Hàng Pháp Hidden,10.7674081,106.6930818,Food_Dining,restaurant:french,Chill,165557,4.2,92,0.647,07:00,23:00,"afternoon,evening",True
237,Highlands Coffee,10.7558754,106.6839049,Food_Dining,cafe,Chill,66853,3.92,42,0.28,07:00,23:00,"afternoon,evening",False
238,Bún Bò Huế Nhân Trí 1,10.7622509,106.6762166,Food_Dining,restaurant:vietnamese,Chill,336308,4.61,109,0.538,07:00,23:00,"afternoon,evening",False
239,Cà Phê Rita Võ,10.7603644,106.6833383,Food_Dining,cafe,Chill,116757,4.01,64,0.286,07:00,23:00,"afternoon,evening",False
240,Quán Bar Tokyo Club,10.7518312,106.6743051,Food_Dining,bar,Party,382173,3.71,75,0.383,18:00,02:00,night,False
241,Cà Phê BB Corner,10.7728073,106.6952588,Food_Dining,cafe,Chill,89439,3.73,56,0.699,07:00,23:00,"afternoon,evening",True
242,Starbucks,10.7756464,106.7005642,Food_Dining,cafe,Chill,90971,3.65,89,0.689,07:00,23:00,"afternoon,evening",True
243,Trung Nguyên Coffee,10.7753501,106.7040924,Food_Dining,cafe,Chill,106751,4.69,50,0.669,07:00,23:00,"afternoon,evening",True
244,Starbucks,10.7767726,106.6983083,Food_Dining,cafe,Chill,52107,3.86,45,0.842,07:00,23:00,"afternoon,evening",True
245,Lotte Cinema,10.8015906,106.7473611,Entertainment_Leisure,cinema,Family,145236,3.81,120,0.339,09:00,21:30,"morning,afternoon",False
246,Big C,10.8014349,106.7468623,Shopping_Commerce,shop:supermarket,Local,40805,4.18,37,0.275,06:00,22:00,"morning,afternoon,evening",False
247,Nhà Hàng Saigon Outcast,10.8169603,106.7299514,Food_Dining,cafe,Chill,58296,4.14,83,0.338,07:00,23:00,"afternoon,evening",False
248,That's Cafe,10.8152885,106.7274623,Food_Dining,cafe,Chill,115095,4.58,48,0.356,07:00,23:00,"afternoon,evening",False
249,Station Mall,10.8011701,106.7331602,Shopping_Commerce,shop:mall,Family,129181,3.94,73,0.323,09:00,21:30,"morning,afternoon",False
250,Popeyes,10.7927545,106.6993341,Food_Dining,fast_food,Local,56609,4.44,32,0.509,06:00,22:00,"morning,afternoon,evening",False
251,Subway,10.780084,106.70412,Food_Dining,fast_food,Local,74938,4.5,37,0.535,06:00,22:00,"morning,afternoon,evening",False
252,Cà Phê Paradise,10.7557401,106.6762805,Food_Dining,cafe,Chill,87791,4.02,68,0.296,07:00,23:00,"afternoon,evening",False
253,Cà Phê Anh Phán,10.7690065,106.6992927,Food_Dining,cafe,Chill,108049,4.13,51,0.734,07:00,23:00,"afternoon,evening",True
254,Nhà Hàng Bon,10.768989,106.699256,Food_Dining,restaurant,Chill,153812,3.74,81,0.815,07:00,23:00,"afternoon,evening",True
255,Cà Phê Lãng,10.776069,106.66608,Food_Dining,cafe,Chill,68820,4.42,83,0.525,07:00,23:00,"afternoon,evening",False
256,Phở Bắc Hải,10.773102,106.668835,Food_Dining,restaurant,Chill,383632,3.88,68,0.379,07:00,23:00,"afternoon,evening",False
257,Cửa Hàng Thời Trang PT2000,10.7818956,106.6921187,Shopping_Commerce,shop:clothes,Local,138472,3.65,87,0.461,06:00,22:00,"morning,afternoon,evening",False
258,Cửa Hàng Thời Trang Minh Đức,10.782022,106.691974,Shopping_Commerce,shop:clothes,Local,36851,3.7,42,0.27,06:00,22:00,"morning,afternoon,evening",False
259,Nhà Hàng Dragon Steak,10.773364,106.702516,Food_Dining,restaurant:steak_house,Chill,607683,4.18,116,0.613,07:00,23:00,"afternoon,evening",True
260,Cà Phê Hello Boba,10.769426,106.697944,Food_Dining,cafe,Chill,83402,3.98,61,0.615,07:00,23:00,"afternoon,evening",True
261,Pizza Hut,10.776985,106.690347,Food_Dining,restaurant:pizza,Chill,313696,4.39,68,0.602,07:00,23:00,"afternoon,evening",True
262,Nhà Hàng Hoàng Ty,10.776477,106.689956,Food_Dining,restaurant,Chill,353438,3.56,106,0.361,07:00,23:00,"afternoon,evening",False
263,The Coffee Bean & Tea Leaf,10.778667,106.6980739,Food_Dining,cafe,Chill,55819,4.14,64,0.788,07:00,23:00,"afternoon,evening",True
264,Cà Phê Milano Radio,10.7994534,106.6888155,Food_Dining,cafe,Chill,93126,4.4,43,0.448,07:00,23:00,"afternoon,evening",False
265,Quán Beer Plaza,10.7700421,106.6934779,Food_Dining,bar,Party,127339,4.72,48,0.66,18:00,02:00,night,True
266,Trung Nguyên Coffee,10.783733,106.694489,Food_Dining,cafe,Chill,80678,3.95,84,0.421,07:00,23:00,"afternoon,evening",False
267,Nhà Hàng Bích Liên,10.786249,106.676706,Food_Dining,restaurant,Chill,183122,3.57,67,0.386,07:00,23:00,"afternoon,evening",False
268,Cà Phê The Fig,10.797106,106.676753,Food_Dining,cafe,Chill,98988,4.28,68,0.301,07:00,23:00,"afternoon,evening",False
269,Cà Phê Passio,10.779941,106.701006,Food_Dining,cafe,Chill,55738,4.64,38,0.602,07:00,23:00,"afternoon,evening",True
270,Cửa hàng Điện Quang,10.7707887,106.7003918,Shopping_Commerce,shop:electronics,Local,51165,3.78,35,0.559,06:00,22:00,"morning,afternoon,evening",True
271,Cà Phê Phúc Long,10.7724413,106.6988757,Food_Dining,cafe,Chill,72156,3.82,33,0.594,07:00,23:00,"afternoon,evening",True
272,Ốc Tao Đàn,10.77734,106.692708,Food_Dining,restaurant,Chill,269480,4.7,82,0.626,07:00,23:00,"afternoon,evening",True
273,Cà Phê Press,10.779376,106.6960124,Food_Dining,cafe,Chill,116671,4.43,75,0.708,07:00,23:00,"afternoon,evening",True
274,Tiệm Bánh Mì Xu Xu,10.7910669,106.6658064,Food_Dining,fast_food,Local,61405,3.66,30,0.546,06:00,22:00,"morning,afternoon,evening",False
275,Tượng Phù Đổng Thiên Vương,10.7713487,106.693241,Culture_History,attraction,Local,103567,4.57,45,0.983,06:00,22:00,"morning,afternoon,evening",True
276,Cà Phê Eleven,10.7716401,106.6951331,Food_Dining,cafe,Chill,77239,4.77,48,0.578,07:00,23:00,"afternoon,evening",True
277,Cửa Hàng Burger King,10.760002,106.698807,Food_Dining,fast_food,Local,71914,3.84,31,0.581,06:00,22:00,"morning,afternoon,evening",True
278,Cà Phê Thuỷ Mộc,10.777546,106.682577,Food_Dining,cafe,Chill,88525,3.62,84,0.544,07:00,23:00,"afternoon,evening",False
279,Highlands Coffee,10.784071,106.699901,Food_Dining,cafe,Chill,40012,4.17,87,0.331,07:00,23:00,"afternoon,evening",False
280,Citimart,10.784261,106.69973,Shopping_Commerce,shop:supermarket,Local,105863,3.54,56,0.358,06:00,22:00,"morning,afternoon,evening",False
281,Cà Phê Mylife,10.767481,106.688215,Food_Dining,cafe,Chill,83724,3.53,57,0.422,07:00,23:00,"afternoon,evening",False
282,Cửa Hàng Thời Trang Maison,10.774866,106.700601,Shopping_Commerce,shop:clothes,Local,199672,4.43,40,0.616,06:00,22:00,"morning,afternoon,evening",True
283,Tâm Silk,10.774759,106.700928,Shopping_Commerce,shop:clothes,Local,187161,3.88,22,0.792,06:00,22:00,"morning,afternoon,evening",True
284,Cà Phê Soybean,10.767428,106.68829,Food_Dining,cafe,Chill,76686,4.32,84,0.378,07:00,23:00,"afternoon,evening",False
285,POI_2956726133,10.784545,106.699468,Food_Dining,restaurant,Chill,307822,3.7,79,0.496,07:00,23:00,"afternoon,evening",False
286,Nhà Hàng Đông Hồ,10.7745919,106.672839,Food_Dining,restaurant,Chill,363377,3.52,77,0.424,07:00,23:00,"afternoon,evening",False
287,Nhà Hàng Kỳ Hoà 2,10.7744186,106.6716617,Food_Dining,restaurant,Chill,311427,4.15,64,0.362,07:00,23:00,"afternoon,evening",False
288,Nhà Hàng Soya Pudding,10.767854,106.686372,Food_Dining,restaurant,Chill,394060,4.07,108,0.251,07:00,23:00,"afternoon,evening",False
289,Cà Phê Regina,10.778345,106.699128,Food_Dining,cafe,Chill,58127,4.31,46,0.643,07:00,23:00,"afternoon,evening",True
290,Quán Ăn Hương Sơn,10.788971,106.731403,Food_Dining,restaurant:vietnamese,Chill,308910,4.79,68,0.408,07:00,23:00,"afternoon,evening",False
291,Nhà Hàng Goldfish,10.7746812,106.7042541,Food_Dining,restaurant:vietnamese,Chill,338989,4.72,102,0.599,07:00,23:00,"afternoon,evening",True
292,Cửa Hàng Thời Trang Tuti Bella,10.7745159,106.7040687,Shopping_Commerce,shop:clothes,Local,127866,3.78,81,0.807,06:00,22:00,"morning,afternoon,evening",True
293,Cửa Hàng Thời Trang Uniqlo,10.7739546,106.7051387,Shopping_Commerce,shop:clothes,Local,40018,4.44,36,0.733,06:00,22:00,"morning,afternoon,evening",True
294,Burger King,10.8161563,106.6649977,Food_Dining,fast_food,Local,114284,4.19,74,0.32,06:00,22:00,"morning,afternoon,evening",False
295,Lotus Cafeteria,10.815827,106.663854,Food_Dining,cafe,Chill,88122,4.12,88,0.517,07:00,23:00,"afternoon,evening",False
296,Popeyes,10.816193,106.664888,Food_Dining,fast_food,Local,112552,4.03,53,0.264,06:00,22:00,"morning,afternoon,evening",False
297,Burger King,10.8170893,106.6637424,Food_Dining,fast_food,Local,80655,4.32,35,0.47,06:00,22:00,"morning,afternoon,evening",False
298,Lotteria,10.8036701,106.7013198,Food_Dining,fast_food,Local,105724,4.3,44,0.437,06:00,22:00,"morning,afternoon,evening",False
299,Rạp Phim Đống Đa,10.7536969,106.6742043,Entertainment_Leisure,cinema,Family,176507,4.14,120,0.433,09:00,21:30,"morning,afternoon",False
300,Starbucks,10.7974626,106.6900114,Food_Dining,cafe,Chill,119012,3.54,85,0.331,07:00,23:00,"afternoon,evening",False
301,POI_3193702291,10.7895287,106.703993,Food_Dining,restaurant,Chill,165440,3.93,92,0.252,07:00,23:00,"afternoon,evening",False
302,Nhà Hàng ThaiExpress,10.7983638,106.6878608,Food_Dining,restaurant,Chill,176097,3.59,94,0.433,07:00,23:00,"afternoon,evening",False
303,Nhà Hàng Kichi - Kichi,10.7978158,106.689146,Food_Dining,restaurant,Chill,341439,4.53,67,0.3,07:00,23:00,"afternoon,evening",False
304,Bò Né 2 Chị Em,10.7976159,106.6895901,Food_Dining,restaurant,Chill,273177,3.76,82,0.385,07:00,23:00,"afternoon,evening",False
305,KFC,10.792697,106.6972888,Food_Dining,fast_food,Local,93980,3.75,36,0.313,06:00,22:00,"morning,afternoon,evening",False
306,Cà Phê Chum,10.7970127,106.6905511,Food_Dining,cafe,Chill,78206,4.63,75,0.443,07:00,23:00,"afternoon,evening",False
307,Bánh Cuốn Tây Hồ,10.7998015,106.6849475,Food_Dining,restaurant,Chill,231126,4.71,105,0.482,07:00,23:00,"afternoon,evening",False
308,Cơm Gà Tam Kỳ,10.7977045,106.689422,Food_Dining,restaurant,Chill,265234,3.96,93,0.281,07:00,23:00,"afternoon,evening",False
309,Cà Phê Phin,10.7990903,106.6885169,Food_Dining,cafe,Chill,50287,4.55,54,0.395,07:00,23:00,"afternoon,evening",False
310,Cà Phê Lộc Vừng,10.7968052,106.686666,Food_Dining,cafe,Chill,110224,4.69,34,0.527,07:00,23:00,"afternoon,evening",False
311,Quán Lẩu Dê 304,10.7966788,106.6649293,Food_Dining,restaurant:regional,Chill,336873,3.58,93,0.433,07:00,23:00,"afternoon,evening",False
312,Pizza Inn,10.7927834,106.6800134,Food_Dining,fast_food,Local,103900,4.6,66,0.267,06:00,22:00,"morning,afternoon,evening",False
313,Nhà Hàng Chay Lá Bồ Đề,10.7994051,106.6861389,Food_Dining,restaurant,Chill,320115,4.17,72,0.501,07:00,23:00,"afternoon,evening",False
314,Cửa Hàng Thời Trang Bolzano Italy,10.8028953,106.6839428,Shopping_Commerce,shop:clothes,Local,94094,4.69,52,0.367,06:00,22:00,"morning,afternoon,evening",False
315,Nhà Hàng Bonjour Resto,10.8042838,106.6895662,Food_Dining,restaurant,Chill,247002,4.77,64,0.374,07:00,23:00,"afternoon,evening",False
316,Quán Ăn DimSum,10.7896434,106.7041204,Food_Dining,restaurant:chinese,Chill,178544,3.54,89,0.43,07:00,23:00,"afternoon,evening",False
317,Cửa Hàng Đầm Bầu Merymom,10.7782585,106.6815384,Shopping_Commerce,shop:clothes,Local,56846,4.13,57,0.436,06:00,22:00,"morning,afternoon,evening",False
318,Quán Cơm Dân Chủ,10.7781609,106.6812448,Food_Dining,restaurant:regional,Chill,316606,3.7,97,0.464,07:00,23:00,"afternoon,evening",False
319,Cửa Hàng Thời Trang Lime Orange,10.7783107,106.6809481,Shopping_Commerce,shop:clothes,Local,125437,3.8,77,0.301,06:00,22:00,"morning,afternoon,evening",False
320,Cửa Hàng Thời Trang K&K,10.7783686,106.6808566,Shopping_Commerce,shop:clothes,Local,194345,3.68,31,0.406,06:00,22:00,"morning,afternoon,evening",False
321,KFC,10.7641045,106.6871413,Food_Dining,fast_food,Local,50855,4.79,40,0.361,06:00,22:00,"morning,afternoon,evening",False
322,Hana Buffet,10.7835575,106.6909915,Food_Dining,restaurant,Chill,171585,3.97,107,0.375,07:00,23:00,"afternoon,evening",False
323,Cà Phê Mylife,10.7769687,106.6980029,Food_Dining,cafe,Chill,63439,4.41,73,0.728,07:00,23:00,"afternoon,evening",True
324,Nhà Hàng Hấp Thuỷ Nhiệt,10.8023909,106.6832919,Food_Dining,restaurant,Chill,185548,4.29,84,0.523,07:00,23:00,"afternoon,evening",False
325,Cà Phê Sành Điệu,10.7772892,106.6830134,Food_Dining,cafe,Chill,77989,4.8,69,0.402,07:00,23:00,"afternoon,evening",False
326,Cửa Hàng Thời Trang X70,10.7856289,106.6949057,Shopping_Commerce,shop:clothes,Local,51247,4.19,41,0.494,06:00,22:00,"morning,afternoon,evening",False
327,Phở Hùng,10.7857396,106.6949916,Food_Dining,restaurant,Chill,345894,4.47,101,0.472,07:00,23:00,"afternoon,evening",False
328,Cửa Hàng Thời Trang Ninomaxx,10.78609,106.6940689,Shopping_Commerce,shop:clothes,Local,72374,4.68,85,0.449,06:00,22:00,"morning,afternoon,evening",False
329,Cửa Hàng Nón Sơn,10.786451,106.6935834,Shopping_Commerce,shop:clothes,Local,84062,4.17,30,0.323,06:00,22:00,"morning,afternoon,evening",False
330,Cửa Hàng Thời Trang Mattana,10.7870991,106.6927707,Shopping_Commerce,shop:clothes,Local,178101,4.63,46,0.509,06:00,22:00,"morning,afternoon,evening",False
